1.236437701915492182e+00
8.105377731570315714e-01
1.167916468697949073e+00
7.172656545582515308e-01
1.142080005181339786e+00
1.409508781420390156e+00
1.068943562997966445e+00
1.405817213430896606e+00
8.015904117295434839e-01
7.008034970464755986e-01
1.082840978241635499e+00
9.013487450966675141e-01
1.395093195926275342e+00
1.085147257833372958e+00
1.439075702896189801e+00
1.699432247855348965e+00
1.483226677017371209e+00
9.765543645927556859e-01
6.224604059824917490e-01
1.453815977964330264e+00
1.332530847945484931e+00
1.334158026292090238e+00
1.130655277250032231e+00
8.766451505383893172e-01
7.067694420239690745e-01
9.575111887560162627e-01
8.466396067698103156e-01
1.168509868220900971e+00
9.251883755952854393e-01
8.750220916764448464e-01
1.331452835543355473e+00
1.223028262546391742e+00
8.621487407371691836e-01
1.306687382496790395e+00
1.577643611747914454e+00
1.267162345576164695e+00
1.302956132745407336e+00
1.997183893654623121e+00
7.702678777359848183e-01
8.679734839378214772e-01
1.098186464208114277e+00
9.520508773858534779e-01
9.474131437366057895e-01
8.881262192800828403e-01
8.669994370060429834e-01
9.206115534576578829e-01
6.266007154856367833e-01
1.246537163109634472e+00
1.151489595160334556e+00
5.274887515951971473e-01
9.290625783762314072e-01
7.884976979701698863e-01
6.052377443504860510e-01
1.226822870277300970e+00
1.423998769847239831e+00
1.132194472356542025e+00
7.763764177987911852e-01
1.376787725286591879e+00
1.120672474125298024e+00
8.069261975871123704e-01
4.153654591392830775e-01
1.467882668766700593e+00
9.978321350906491638e-01
9.598365853734922570e-01
1.096933717987338408e+00
7.892511853208437067e-01
9.395590128197390811e-01
2.199552241227220595e+00
1.367542072046482815e+00
1.018871074039923608e+00
1.048572930199711983e+00
1.207976387393700390e+00
1.262233035522656310e+00
8.383838522759925471e-01
1.067481581378364686e+00
1.150921481309127969e+00
1.171156313322623710e+00
2.062427241896617858e+00
1.518063397244054924e+00
1.578410055217230212e+00
1.107494818342145804e+00
1.129661180638825924e+00
1.263685579830274630e+00
8.630599710086810372e-01
1.131497399509328705e+00
1.125012094022657338e+00
9.245706543970831914e-01
1.326960899624320289e+00
8.511284799838783055e-01
1.022400512558931274e+00
1.118270647832890541e+00
1.061643938473755711e+00
1.218752017744650695e+00
1.016045196643688753e+00
1.084619442656701516e+00
7.840372380683656717e-01
1.509695209705079311e+00
2.370110712984254242e+00
1.102125560540602400e+00
7.953881540978182674e-01
1.033234992734559876e+00
8.686240115817160934e-01
1.424824364586618541e+00
9.167345284860745069e-01
1.083494458737107813e+00
7.398640609044505601e-01
1.242294227531392181e+00
1.084979028048854266e+00
1.164290613209354452e+00
1.053865914980393059e+00
8.070294452220725390e-01
1.326213704879462218e+00
1.331533598169490906e+00
